name,value,year,lastValue,rank
Bobby Joe Conrad,5902,1984,5902,56
Mike Ditka,5812,1984,5812,57
Riley Odoms,5755,1984,5755,58
Wesley Walker,5735,1984,#N/A,59
Gail Cogdill,5696,1984,5696,60
Danny Abramowicz,5686,1984,5686,61
John Jefferson,5684,1984,5345,62
Dave Parks,5619,1984,5619,63
Pete Pihos,5619,1984,5619,64
Mac Speedie,5602,1984,5602,65
Freddie Solomon,5587,1984,#N/A,66
Ozzie Newsome,5570,1984,#N/A,67
Rich Caster,5515,1984,5515,68
Ray Renfro,5508,1984,5508,69
Chris Burford,5505,1984,5505,70
Jerry Smith,5496,1984,5496,71
Lynn Swann,5462,1984,5462,72
Bernie Casey,5444,1984,5444,73
Buddy Dial,5436,1984,5436,74
Frank Gifford,5434,1984,5434,75
Frank Clarke,5426,1984,5426,76
Bob Tucker,5421,1984,5421,77
Tom Fears,5397,1984,5397,78
Gary Ballman,5366,1984,5366,79
Bobby Walston,5363,1984,5363,80
Don Maynard,11834,1985,11834,1
Charlie Joiner,11706,1985,10774,2
Harold Jackson,10372,1985,10372,3
Lance Alworth,10266,1985,10266,4
Steve Largent,10059,1985,8772,5
Raymond Berry,9275,1985,9275,6
Charley Taylor,9110,1985,9110,7
Harold Carmichael,8985,1985,8985,8
Fred Biletnikoff,8974,1985,8974,9
James Lofton,8816,1985,7663,10
Cliff Branch,8685,1985,8685,11
Paul Warfield,8565,1985,8565,12
Billy Howton,8459,1985,8459,13
Tommy McDonald,8410,1985,8410,14
Carroll Dale,8277,1985,8277,15
Haven Moses,8091,1985,8091,16
Art Powell,8046,1985,8046,17
Don Hutson,7991,1985,7991,18
Bobby Mitchell,7954,1985,7954,19
Jackie Smith,7918,1985,7918,20
Jimmy Orr,7914,1985,7914,21
Drew Pearson,7822,1985,7822,22
John Stallworth,7736,1985,6799,23
Roy Jefferson,7539,1985,7539,24
Gary Garrison,7538,1985,7538,25
Wes Chandler,7442,1985,6243,26
Bob Hayes,7414,1985,7414,27
Pete Retzlaff,7412,1985,7412,28
Otis Taylor,7306,1985,7306,29
Boyd Dowler,7270,1985,7270,30
Tony Hill,7218,1985,6105,31
Stanley Morgan,7201,1985,6441,32
Lionel Taylor,7195,1985,7195,33
Nat Moore,7115,1985,6414,34
Ken Burrough,7102,1985,7102,35
Isaac Curtis,7101,1985,7101,36
Reggie Rucker,7065,1985,7065,37
John Gilliam,7056,1985,7056,38
Elroy Hirsch,7029,1985,7029,39
Pat Tilley,6954,1985,6228,40
Gene Washington,6856,1985,6856,41
Ahmad Rashad,6831,1985,6831,42
Charley Hennigan,6823,1985,6823,43
Frank Lewis,6724,1985,6724,44
Mel Gray,6644,1985,6644,45
Dante Lavelli,6488,1985,6488,46
Del Shofner,6470,1985,6470,47
Wesley Walker,6460,1985,5735,48
Sammy White,6400,1985,6324,49
Max McGee,6346,1985,6346,50
Ozzie Newsome,6281,1985,5570,51
Alfred Jenkins,6267,1985,6267,52
Red Phillips,6044,1985,6044,53
Lenny Moore,6039,1985,6039,54
Jack Snow,6012,1985,6012,55
Sonny Randle,5996,1985,5996,56
Bobby Joe Conrad,5902,1985,5902,57
Billy Wilson,5902,1985,5902,58
Freddie Solomon,5846,1985,5587,59
Mike Ditka,5812,1985,5812,60
Henry Marshall,5767,1985,#N/A,61
Riley Odoms,5755,1985,5755,62
John Jefferson,5714,1985,5684,63
Gail Cogdill,5696,1985,5696,64
Danny Abramowicz,5686,1985,5686,65
Dwight Clark,5666,1985,#N/A,66
Dave Parks,5619,1985,5619,67
Pete Pihos,5619,1985,5619,68
Mac Speedie,5602,1985,5602,69
Rich Caster,5515,1985,5515,70
Ray Renfro,5508,1985,5508,71
Chris Burford,5505,1985,5505,72
Jerry Smith,5496,1985,5496,73
Kellen Winslow,5494,1985,#N/A,74
Art Monk,5482,1985,#N/A,75
Lynn Swann,5462,1985,5462,76
Bernie Casey,5444,1985,5444,77
Buddy Dial,5436,1985,5436,78
Frank Gifford,5434,1985,5434,79
Frank Clarke,5426,1985,5426,80
Charlie Joiner,12146,1986,11706,1
Don Maynard,11834,1986,11834,2
Steve Largent,11129,1986,10059,3
Harold Jackson,10372,1986,10372,4
Lance Alworth,10266,1986,10266,5
James Lofton,9656,1986,8816,6
Raymond Berry,9275,1986,9275,7
Charley Taylor,9110,1986,9110,8
Harold Carmichael,8985,1986,8985,9
Fred Biletnikoff,8974,1986,8974,10
Stanley Morgan,8692,1986,7201,11
Cliff Branch,8685,1986,8685,12
Paul Warfield,8565,1986,8565,13
Billy Howton,8459,1986,8459,14
Tommy McDonald,8410,1986,8410,15
Wes Chandler,8316,1986,7442,16
Carroll Dale,8277,1986,8277,17
John Stallworth,8202,1986,7736,18
Haven Moses,8091,1986,8091,19
Art Powell,8046,1986,8046,20
Don Hutson,7991,1986,7991,21
Tony Hill,7988,1986,7218,22
Bobby Mitchell,7954,1986,7954,23
Jackie Smith,7918,1986,7918,24
Jimmy Orr,7914,1986,7914,25
Drew Pearson,7822,1986,7822,26
Nat Moore,7546,1986,7115,27
Roy Jefferson,7539,1986,7539,28
Gary Garrison,7538,1986,7538,29
Wesley Walker,7476,1986,6460,30
Bob Hayes,7414,1986,7414,31
Pete Retzlaff,7412,1986,7412,32
Otis Taylor,7306,1986,7306,33
Boyd Dowler,7270,1986,7270,34
Lionel Taylor,7195,1986,7195,35
Ken Burrough,7102,1986,7102,36
Isaac Curtis,7101,1986,7101,37
Reggie Rucker,7065,1986,7065,38
John Gilliam,7056,1986,7056,39
Elroy Hirsch,7029,1986,7029,40
Pat Tilley,7005,1986,6954,41
Gene Washington,6856,1986,6856,42
Ahmad Rashad,6831,1986,6831,43
Charley Hennigan,6823,1986,6823,44
Frank Lewis,6724,1986,6724,45
Ozzie Newsome,6698,1986,6281,46
Mel Gray,6644,1986,6644,47
Art Monk,6550,1986,5482,48
Dante Lavelli,6488,1986,6488,49
Del Shofner,6470,1986,6470,50
Dwight Clark,6460,1986,5666,51
Henry Marshall,6419,1986,5767,52
Sammy White,6400,1986,6400,53
Max McGee,6346,1986,6346,54
Alfred Jenkins,6267,1986,6267,55
Kellen Winslow,6222,1986,5494,56
Red Phillips,6044,1986,6044,57
Lenny Moore,6039,1986,6039,58
Jack Snow,6012,1986,6012,59
Sonny Randle,5996,1986,5996,60
Cris Collinsworth,5977,1986,#N/A,61
Steve Watson,5945,1986,#N/A,62
Billy Wilson,5902,1986,5902,63
Bobby Joe Conrad,5902,1986,5902,64
Freddie Solomon,5846,1986,5846,65
Mike Ditka,5812,1986,5812,66
Riley Odoms,5755,1986,5755,67
John Jefferson,5714,1986,5714,68
Gail Cogdill,5696,1986,5696,69
Danny Abramowicz,5686,1986,5686,70
Pete Pihos,5619,1986,5619,71
Dave Parks,5619,1986,5619,72
Mac Speedie,5602,1986,5602,73
Rich Caster,5515,1986,5515,74
Ray Renfro,5508,1986,5508,75
Chris Burford,5505,1986,5505,76
Jerry Smith,5496,1986,5496,77
Lynn Swann,5462,1986,5462,78
Bernie Casey,5444,1986,5444,79
Buddy Dial,5436,1986,5436,80
Charlie Joiner,12146,1987,12146,1
Steve Largent,12041,1987,11129,2
Don Maynard,11834,1987,11834,3
James Lofton,10536,1987,9656,4
Harold Jackson,10372,1987,10372,5
Lance Alworth,10266,1987,10266,6
Stanley Morgan,9364,1987,8692,7
Raymond Berry,9275,1987,9275,8
Charley Taylor,9110,1987,9110,9
Harold Carmichael,8985,1987,8985,10
Fred Biletnikoff,8974,1987,8974,11
Wes Chandler,8933,1987,8316,12
John Stallworth,8723,1987,8202,13
Cliff Branch,8685,1987,8685,14
Paul Warfield,8565,1987,8565,15
Billy Howton,8459,1987,8459,16
Tommy McDonald,8410,1987,8410,17
Carroll Dale,8277,1987,8277,18
Haven Moses,8091,1987,8091,19
Art Powell,8046,1987,8046,20
Don Hutson,7991,1987,7991,21
Tony Hill,7988,1987,7988,22
Bobby Mitchell,7954,1987,7954,23
Jackie Smith,7918,1987,7918,24
Jimmy Orr,7914,1987,7914,25
Drew Pearson,7822,1987,7822,26
Wesley Walker,7666,1987,7476,27
Nat Moore,7546,1987,7546,28
Roy Jefferson,7539,1987,7539,29
Gary Garrison,7538,1987,7538,30
Bob Hayes,7414,1987,7414,31
Pete Retzlaff,7412,1987,7412,32
Otis Taylor,7306,1987,7306,33
Boyd Dowler,7270,1987,7270,34
Lionel Taylor,7195,1987,7195,35
Ken Burrough,7102,1987,7102,36
Isaac Curtis,7101,1987,7101,37
Ozzie Newsome,7073,1987,6698,38
Reggie Rucker,7065,1987,7065,39
John Gilliam,7056,1987,7056,40
Art Monk,7033,1987,6550,41
Elroy Hirsch,7029,1987,7029,42
Pat Tilley,7005,1987,7005,43
Gene Washington,6856,1987,6856,44
Ahmad Rashad,6831,1987,6831,45
Charley Hennigan,6823,1987,6823,46
Dwight Clark,6750,1987,6460,47
Kellen Winslow,6741,1987,6222,48
Frank Lewis,6724,1987,6724,49
Mel Gray,6644,1987,6644,50
Henry Marshall,6545,1987,6419,51
Dante Lavelli,6488,1987,6488,52
Cris Collinsworth,6471,1987,5977,53
Del Shofner,6470,1987,6470,54
Sammy White,6400,1987,6400,55
Max McGee,6346,1987,6346,56
Alfred Jenkins,6267,1987,6267,57
Steve Watson,6112,1987,5945,58
Red Phillips,6044,1987,6044,59
Lenny Moore,6039,1987,6039,60
Jack Snow,6012,1987,6012,61
Sonny Randle,5996,1987,5996,62
Billy Wilson,5902,1987,5902,63
Bobby Joe Conrad,5902,1987,5902,64
Roy Green,5899,1987,#N/A,65
Freddie Solomon,5846,1987,5846,66
Mike Ditka,5812,1987,5812,67
Riley Odoms,5755,1987,5755,68
John Jefferson,5714,1987,5714,69
Gail Cogdill,5696,1987,5696,70
Danny Abramowicz,5686,1987,5686,71
Todd Christensen,5682,1987,#N/A,72
Pete Pihos,5619,1987,5619,73
Dave Parks,5619,1987,5619,74
Mac Speedie,5602,1987,5602,75
Mike Quick,5593,1987,#N/A,76
Carlos Carson,5554,1987,#N/A,77
Rich Caster,5515,1987,5515,78
Ray Renfro,5508,1987,5508,79
Chris Burford,5505,1987,5505,80
Steve Largent,12686,1988,12041,1
Charlie Joiner,12146,1988,12146,2
Don Maynard,11834,1988,11834,3
James Lofton,11085,1988,10536,4
Harold Jackson,10372,1988,10372,5
Lance Alworth,10266,1988,10266,6
Stanley Morgan,9866,1988,9364,7
Raymond Berry,9275,1988,9275,8
Charley Taylor,9110,1988,9110,9
Harold Carmichael,8985,1988,8985,10
Fred Biletnikoff,8974,1988,8974,11
Wes Chandler,8966,1988,8933,12
John Stallworth,8723,1988,8723,13
Cliff Branch,8685,1988,8685,14
Paul Warfield,8565,1988,8565,15
Billy Howton,8459,1988,8459,16
Tommy McDonald,8410,1988,8410,17
Carroll Dale,8277,1988,8277,18
Wesley Walker,8217,1988,7666,19
Haven Moses,8091,1988,8091,20
Art Powell,8046,1988,8046,21
Don Hutson,7991,1988,7991,22
Tony Hill,7988,1988,7988,23
Art Monk,7979,1988,7033,24
Bobby Mitchell,7954,1988,7954,25
Jackie Smith,7918,1988,7918,26
Jimmy Orr,7914,1988,7914,27
Drew Pearson,7822,1988,7822,28
Nat Moore,7546,1988,7546,29
Roy Jefferson,7539,1988,7539,30
Gary Garrison,7538,1988,7538,31
Ozzie Newsome,7416,1988,7073,32
Bob Hayes,7414,1988,7414,33
Pete Retzlaff,7412,1988,7412,34
Otis Taylor,7306,1988,7306,35
Boyd Dowler,7270,1988,7270,36
Lionel Taylor,7195,1988,7195,37
Ken Burrough,7102,1988,7102,38
Isaac Curtis,7101,1988,7101,39
Reggie Rucker,7065,1988,7065,40
John Gilliam,7056,1988,7056,41
Elroy Hirsch,7029,1988,7029,42
Pat Tilley,7005,1988,7005,43
Roy Green,6996,1988,5899,44
Gene Washington,6856,1988,6856,45
Ahmad Rashad,6831,1988,6831,46
Charley Hennigan,6823,1988,6823,47
Dwight Clark,6750,1988,6750,48
Kellen Winslow,6741,1988,6741,49
Frank Lewis,6724,1988,6724,50
Cris Collinsworth,6698,1988,6471,51
Mel Gray,6644,1988,6644,52
Henry Marshall,6545,1988,6545,53
Dante Lavelli,6488,1988,6488,54
Del Shofner,6470,1988,6470,55
Sammy White,6400,1988,6400,56
Max McGee,6346,1988,6346,57
Alfred Jenkins,6267,1988,6267,58
Carlos Carson,6265,1988,5554,59
Steve Watson,6112,1988,6112,60
Mike Quick,6101,1988,5593,61
Red Phillips,6044,1988,6044,62
Lenny Moore,6039,1988,6039,63
Jack Snow,6012,1988,6012,64
Sonny Randle,5996,1988,5996,65
J.T. Smith,5971,1988,#N/A,66
Bobby Joe Conrad,5902,1988,5902,67
Billy Wilson,5902,1988,5902,68
Todd Christensen,5872,1988,5682,69
Freddie Solomon,5846,1988,5846,70
Mike Ditka,5812,1988,5812,71
Drew Hill,5758,1988,#N/A,72
Riley Odoms,5755,1988,5755,73
John Jefferson,5714,1988,5714,74
Gail Cogdill,5696,1988,5696,75
Danny Abramowicz,5686,1988,5686,76
Dave Parks,5619,1988,5619,77
Pete Pihos,5619,1988,5619,78
Mac Speedie,5602,1988,5602,79
Mark Clayton,5554,1988,#N/A,80
Steve Largent,13089,1989,12686,1
Charlie Joiner,12146,1989,12146,2
Don Maynard,11834,1989,11834,3
James Lofton,11251,1989,11085,4
Harold Jackson,10372,1989,10372,5
Stanley Morgan,10352,1989,9866,6
Lance Alworth,10266,1989,10266,7
Raymond Berry,9275,1989,9275,8
Art Monk,9165,1989,7979,9
Charley Taylor,9110,1989,9110,10
Harold Carmichael,8985,1989,8985,11
Fred Biletnikoff,8974,1989,8974,12
Wes Chandler,8966,1989,8966,13
John Stallworth,8723,1989,8723,14
Cliff Branch,8685,1989,8685,15
Paul Warfield,8565,1989,8565,16
Billy Howton,8459,1989,8459,17
Tommy McDonald,8410,1989,8410,18
Wesley Walker,8306,1989,8217,19
Carroll Dale,8277,1989,8277,20
Haven Moses,8091,1989,8091,21
Art Powell,8046,1989,8046,22
Don Hutson,7991,1989,7991,23
Tony Hill,7988,1989,7988,24
Bobby Mitchell,7954,1989,7954,25
Jackie Smith,7918,1989,7918,26
Jimmy Orr,7914,1989,7914,27
Drew Pearson,7822,1989,7822,28
Ozzie Newsome,7740,1989,7416,29
Roy Green,7699,1989,6996,30
Nat Moore,7546,1989,7546,31
Roy Jefferson,7539,1989,7539,32
Gary Garrison,7538,1989,7538,33
Bob Hayes,7414,1989,7414,34
Pete Retzlaff,7412,1989,7412,35
Otis Taylor,7306,1989,7306,36
Boyd Dowler,7270,1989,7270,37
Lionel Taylor,7195,1989,7195,38
Ken Burrough,7102,1989,7102,39
Isaac Curtis,7101,1989,7101,40
Reggie Rucker,7065,1989,7065,41
John Gilliam,7056,1989,7056,42
Elroy Hirsch,7029,1989,7029,43
Pat Tilley,7005,1989,7005,44
Gene Washington,6856,1989,6856,45
Ahmad Rashad,6831,1989,6831,46
Charley Hennigan,6823,1989,6823,47
Dwight Clark,6750,1989,6750,48
J.T. Smith,6749,1989,5971,49
Kellen Winslow,6741,1989,6741,50
Frank Lewis,6724,1989,6724,51
Cris Collinsworth,6698,1989,6698,52
Drew Hill,6696,1989,5758,53
Mel Gray,6644,1989,6644,54
Mark Clayton,6565,1989,5554,55
Henry Marshall,6545,1989,6545,56
Dante Lavelli,6488,1989,6488,57
Del Shofner,6470,1989,6470,58
Sammy White,6400,1989,6400,59
Carlos Carson,6372,1989,6265,60
Jerry Rice,6364,1989,#N/A,61
Max McGee,6346,1989,6346,62
Mike Quick,6329,1989,6101,63
Alfred Jenkins,6267,1989,6267,64
Mark Duper,6212,1989,#N/A,65
Steve Watson,6112,1989,6112,66
Red Phillips,6044,1989,6044,67
Lenny Moore,6039,1989,6039,68
Jack Snow,6012,1989,6012,69
Sonny Randle,5996,1989,5996,70
Billy Wilson,5902,1989,5902,71
Bobby Joe Conrad,5902,1989,5902,72
Todd Christensen,5872,1989,5872,73
Freddie Solomon,5846,1989,5846,74
Mike Ditka,5812,1989,5812,75
Riley Odoms,5755,1989,5755,76
Henry Ellard,5743,1989,#N/A,77
John Jefferson,5714,1989,5714,78
Gail Cogdill,5696,1989,5696,79
Danny Abramowicz,5686,1989,5686,80
Steve Largent,13089,1990,13089,1
Charlie Joiner,12146,1990,12146,2
James Lofton,11963,1990,11251,3
Don Maynard,11834,1990,11834,4
Stanley Morgan,10716,1990,10352,5
Harold Jackson,10372,1990,10372,6
Lance Alworth,10266,1990,10266,7
Art Monk,9935,1990,9165,8
Raymond Berry,9275,1990,9275,9
Charley Taylor,9110,1990,9110,10
Harold Carmichael,8985,1990,8985,11
Fred Biletnikoff,8974,1990,8974,12
Wes Chandler,8966,1990,8966,13
John Stallworth,8723,1990,8723,14
Cliff Branch,8685,1990,8685,15
Paul Warfield,8565,1990,8565,16
Roy Green,8496,1990,7699,17
Billy Howton,8459,1990,8459,18
Tommy McDonald,8410,1990,8410,19
Wesley Walker,8306,1990,8306,20
Carroll Dale,8277,1990,8277,21
Haven Moses,8091,1990,8091,22
Art Powell,8046,1990,8046,23
Don Hutson,7991,1990,7991,24
Tony Hill,7988,1990,7988,25
Ozzie Newsome,7980,1990,7740,26
Bobby Mitchell,7954,1990,7954,27
Jackie Smith,7918,1990,7918,28
Jimmy Orr,7914,1990,7914,29
Jerry Rice,7866,1990,6364,30
Drew Pearson,7822,1990,7822,31
Drew Hill,7715,1990,6696,32
Nat Moore,7546,1990,7546,33
Roy Jefferson,7539,1990,7539,34
Gary Garrison,7538,1990,7538,35
Bob Hayes,7414,1990,7414,36
Pete Retzlaff,7412,1990,7412,37
Otis Taylor,7306,1990,7306,38
Boyd Dowler,7270,1990,7270,39
Lionel Taylor,7195,1990,7195,40
Ken Burrough,7102,1990,7102,41
Isaac Curtis,7101,1990,7101,42
Reggie Rucker,7065,1990,7065,43
John Gilliam,7056,1990,7056,44
Henry Ellard,7037,1990,5743,45
Elroy Hirsch,7029,1990,7029,46
Mark Duper,7022,1990,6212,47
Pat Tilley,7005,1990,7005,48
J.T. Smith,6974,1990,6749,49
Mark Clayton,6971,1990,6565,50
Gene Washington,6856,1990,6856,51
Ahmad Rashad,6831,1990,6831,52
Charley Hennigan,6823,1990,6823,53
Dwight Clark,6750,1990,6750,54
Kellen Winslow,6741,1990,6741,55
Frank Lewis,6724,1990,6724,56
Cris Collinsworth,6698,1990,6698,57
Mel Gray,6644,1990,6644,58
Henry Marshall,6545,1990,6545,59
Gary Clark,6490,1990,#N/A,60
Dante Lavelli,6488,1990,6488,61
Del Shofner,6470,1990,6470,62
Mike Quick,6464,1990,6329,63
Sammy White,6400,1990,6400,64
Carlos Carson,6372,1990,6372,65
Max McGee,6346,1990,6346,66
Alfred Jenkins,6267,1990,6267,67
Stephone Paige,6230,1990,#N/A,68
Steve Watson,6112,1990,6112,69
Red Phillips,6044,1990,6044,70
Lenny Moore,6039,1990,6039,71
Jack Snow,6012,1990,6012,72
Sonny Randle,5996,1990,5996,73
Billy Wilson,5902,1990,5902,74
Bobby Joe Conrad,5902,1990,5902,75
Todd Christensen,5872,1990,5872,76
Freddie Solomon,5846,1990,5846,77
Mike Ditka,5812,1990,5812,78
Riley Odoms,5755,1990,5755,79
Anthony Carter,5728,1990,#N/A,80
Steve Largent,13089,1991,13089,1
James Lofton,13035,1991,11963,2
Charlie Joiner,12146,1991,12146,3
Don Maynard,11834,1991,11834,4
Art Monk,10984,1991,9935,5
Stanley Morgan,10716,1991,10716,6
Harold Jackson,10372,1991,10372,7
Lance Alworth,10266,1991,10266,8
Raymond Berry,9275,1991,9275,9
Charley Taylor,9110,1991,9110,10
Jerry Rice,9072,1991,7866,11
Harold Carmichael,8985,1991,8985,12
Fred Biletnikoff,8974,1991,8974,13
Wes Chandler,8966,1991,8966,14
Roy Green,8860,1991,8496,15
Drew Hill,8824,1991,7715,16
John Stallworth,8723,1991,8723,17
Cliff Branch,8685,1991,8685,18
Paul Warfield,8565,1991,8565,19
Billy Howton,8459,1991,8459,20
Tommy McDonald,8410,1991,8410,21
Wesley Walker,8306,1991,8306,22
Carroll Dale,8277,1991,8277,23
Mark Duper,8107,1991,7022,24
Haven Moses,8091,1991,8091,25
Henry Ellard,8089,1991,7037,26
Art Powell,8046,1991,8046,27
Mark Clayton,8024,1991,6971,28
Don Hutson,7991,1991,7991,29
Tony Hill,7988,1991,7988,30
Ozzie Newsome,7980,1991,7980,31
Bobby Mitchell,7954,1991,7954,32
Jackie Smith,7918,1991,7918,33
Jimmy Orr,7914,1991,7914,34
Gary Clark,7830,1991,6490,35
Drew Pearson,7822,1991,7822,36
Nat Moore,7546,1991,7546,37
Roy Jefferson,7539,1991,7539,38
Gary Garrison,7538,1991,7538,39
Bob Hayes,7414,1991,7414,40
Pete Retzlaff,7412,1991,7412,41
Otis Taylor,7306,1991,7306,42
Boyd Dowler,7270,1991,7270,43
Lionel Taylor,7195,1991,7195,44
Ken Burrough,7102,1991,7102,45
Isaac Curtis,7101,1991,7101,46
Reggie Rucker,7065,1991,7065,47
John Gilliam,7056,1991,7056,48
Elroy Hirsch,7029,1991,7029,49
Pat Tilley,7005,1991,7005,50
J.T. Smith,6974,1991,6974,51
Gene Washington,6856,1991,6856,52
Ahmad Rashad,6831,1991,6831,53
Charley Hennigan,6823,1991,6823,54
Dwight Clark,6750,1991,6750,55
Kellen Winslow,6741,1991,6741,56
Frank Lewis,6724,1991,6724,57
Cris Collinsworth,6698,1991,6698,58
Mel Gray,6644,1991,6644,59
Henry Marshall,6545,1991,6545,60
Dante Lavelli,6488,1991,6488,61
Del Shofner,6470,1991,6470,62
Andre Reed,6466,1991,#N/A,63
Mike Quick,6464,1991,6464,64
Sammy White,6400,1991,6400,65
Carlos Carson,6372,1991,6372,66
Max McGee,6346,1991,6346,67
Stephone Paige,6341,1991,6230,68
Al Toon,6294,1991,#N/A,69
Anthony Carter,6281,1991,5728,70
Alfred Jenkins,6267,1991,6267,71
Eddie Brown,6134,1991,#N/A,72
Steve Watson,6112,1991,6112,73
Willie Gault,6063,1991,#N/A,74
Red Phillips,6044,1991,6044,75
Lenny Moore,6039,1991,6039,76
Louis Lipps,6018,1991,#N/A,77
Jack Snow,6012,1991,6012,78
Sonny Randle,5996,1991,5996,79
Bobby Joe Conrad,5902,1991,5902,80
James Lofton,13821,1992,13035,1
Steve Largent,13089,1992,13089,2
Charlie Joiner,12146,1992,12146,3
Don Maynard,11834,1992,11834,4
Art Monk,11628,1992,10984,5
Stanley Morgan,10716,1992,10716,6
Harold Jackson,10372,1992,10372,7
Jerry Rice,10273,1992,9072,8
Lance Alworth,10266,1992,10266,9
Drew Hill,9447,1992,8824,10
Raymond Berry,9275,1992,9275,11
Charley Taylor,9110,1992,9110,12
Harold Carmichael,8985,1992,8985,13
Fred Biletnikoff,8974,1992,8974,14
Wes Chandler,8966,1992,8966,15
Roy Green,8965,1992,8860,16
Mark Duper,8869,1992,8107,17
Henry Ellard,8816,1992,8089,18
Gary Clark,8742,1992,7830,19
John Stallworth,8723,1992,8723,20
Cliff Branch,8685,1992,8685,21
Mark Clayton,8643,1992,8024,22
Paul Warfield,8565,1992,8565,23
Billy Howton,8459,1992,8459,24
Tommy McDonald,8410,1992,8410,25
Wesley Walker,8306,1992,8306,26
Carroll Dale,8277,1992,8277,27
Haven Moses,8091,1992,8091,28
Art Powell,8046,1992,8046,29
Don Hutson,7991,1992,7991,30
Tony Hill,7988,1992,7988,31
Ozzie Newsome,7980,1992,7980,32
Bobby Mitchell,7954,1992,7954,33
Jackie Smith,7918,1992,7918,34
Jimmy Orr,7914,1992,7914,35
Drew Pearson,7822,1992,7822,36
Nat Moore,7546,1992,7546,37
Roy Jefferson,7539,1992,7539,38
Gary Garrison,7538,1992,7538,39
Bob Hayes,7414,1992,7414,40
Pete Retzlaff,7412,1992,7412,41
Andre Reed,7379,1992,6466,42
Otis Taylor,7306,1992,7306,43
Boyd Dowler,7270,1992,7270,44
Lionel Taylor,7195,1992,7195,45
Ken Burrough,7102,1992,7102,46
Isaac Curtis,7101,1992,7101,47
Reggie Rucker,7065,1992,7065,48
John Gilliam,7056,1992,7056,49
Elroy Hirsch,7029,1992,7029,50
Pat Tilley,7005,1992,7005,51
J.T. Smith,6974,1992,6974,52
Eric Martin,6904,1992,#N/A,53
Anthony Carter,6861,1992,6281,54
Gene Washington,6856,1992,6856,55
Ahmad Rashad,6831,1992,6831,56
Charley Hennigan,6823,1992,6823,57
Dwight Clark,6750,1992,6750,58
Kellen Winslow,6741,1992,6741,59
Frank Lewis,6724,1992,6724,60
Cris Collinsworth,6698,1992,6698,61
Mel Gray,6644,1992,6644,62
Al Toon,6605,1992,6294,63
Willie Gault,6571,1992,6063,64
Henry Marshall,6545,1992,6545,65
Ernest Givins,6527,1992,#N/A,66
Dante Lavelli,6488,1992,6488,67
Del Shofner,6470,1992,6470,68
Mike Quick,6464,1992,6464,69
Sammy White,6400,1992,6400,70
Carlos Carson,6372,1992,6372,71
Max McGee,6346,1992,6346,72
Stephone Paige,6341,1992,6341,73
Alfred Jenkins,6267,1992,6267,74
Eddie Brown,6134,1992,6134,75
Steve Watson,6112,1992,6112,76
Red Phillips,6044,1992,6044,77
Lenny Moore,6039,1992,6039,78
Louis Lipps,6019,1992,6018,79
Jack Snow,6012,1992,6012,80
James Lofton,14004,1993,13821,1
Steve Largent,13089,1993,13089,2
Charlie Joiner,12146,1993,12146,3
Art Monk,12026,1993,11628,4
Don Maynard,11834,1993,11834,5
Jerry Rice,11776,1993,10273,6
Stanley Morgan,10716,1993,10716,7
Harold Jackson,10372,1993,10372,8
Lance Alworth,10266,1993,10266,9
Drew Hill,9831,1993,9447,10
Henry Ellard,9761,1993,8816,11
Gary Clark,9560,1993,8742,12
Raymond Berry,9275,1993,9275,13
Charley Taylor,9110,1993,9110,14
Harold Carmichael,8985,1993,8985,15
Fred Biletnikoff,8974,1993,8974,16
Mark Clayton,8974,1993,8643,17
Wes Chandler,8966,1993,8966,18
Roy Green,8965,1993,8965,19
Mark Duper,8869,1993,8869,20
John Stallworth,8723,1993,8723,21
Cliff Branch,8685,1993,8685,22
Paul Warfield,8565,1993,8565,23
Billy Howton,8459,1993,8459,24
Tommy McDonald,8410,1993,8410,25
Wesley Walker,8306,1993,8306,26
Carroll Dale,8277,1993,8277,27
Andre Reed,8233,1993,7379,28
Haven Moses,8091,1993,8091,29
Art Powell,8046,1993,8046,30
Don Hutson,7991,1993,7991,31
Tony Hill,7988,1993,7988,32
Ozzie Newsome,7980,1993,7980,33
Bobby Mitchell,7954,1993,7954,34
Jackie Smith,7918,1993,7918,35
Jimmy Orr,7914,1993,7914,36
Eric Martin,7854,1993,6904,37
Drew Pearson,7822,1993,7822,38
Anthony Carter,7636,1993,6861,39
Nat Moore,7546,1993,7546,40
Roy Jefferson,7539,1993,7539,41
Gary Garrison,7538,1993,7538,42
Bob Hayes,7414,1993,7414,43
Ernest Givins,7414,1993,6527,44
Pete Retzlaff,7412,1993,7412,45
Otis Taylor,7306,1993,7306,46
Boyd Dowler,7270,1993,7270,47
Lionel Taylor,7195,1993,7195,48
Ken Burrough,7102,1993,7102,49
Isaac Curtis,7101,1993,7101,50
Reggie Rucker,7065,1993,7065,51
John Gilliam,7056,1993,7056,52
Elroy Hirsch,7029,1993,7029,53
Sterling Sharpe,7015,1993,#N/A,54
Pat Tilley,7005,1993,7005,55
